identifier,size,path,session_time,session_id,experiment_id,container_id,group,group_count,imaging_depth,location,fov_height,fov_width,specimen_name,sex,age,genotype,stim_types,n_rois,session_end
68ebccf5-c043-4433-ae90-fcdf0c7eed6a,4008765509,sub-644972/sub-644972_ses-1238929581-acq-1239101622_image+ophys.nwb,2023-01-11 16:33:05.503000+00:00,1238929581,1239101622,0,1,4,300,VISam,512,512,644972,M,P162.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3937.19637
9d4fee56-b579-4733-9c79-cc1a5937abf0,4008819552,sub-644972/sub-644972_ses-1238455470-acq-1238610266_image+ophys.nwb,2023-01-09 16:25:46.633000+00:00,1238455470,1238610266,0,1,4,23,VISam,512,512,644972,M,P160.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3938.25048
0c04f0d9-ba3c-4512-87d4-0354a852a854,4008819552,sub-644972/sub-644972_ses-1238455470-acq-1238610272_image+ophys.nwb,2023-01-09 16:25:46.633000+00:00,1238455470,1238610272,0,3,4,19,VISpm,512,512,644972,M,P160.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3938.25048
85839f8a-e1b1-4c53-be0b-dd939a781844,4008767279,sub-644972/sub-644972_ses-1238698227-acq-1238864979_image+ophys.nwb,2023-01-10 16:21:53.693000+00:00,1238698227,1238864979,0,3,4,304,VISpm,512,512,644972,M,P161.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3937.20052
b8f71a52-a669-4e74-b65a-8225ca4ac91a,4008765509,sub-644972/sub-644972_ses-1238929581-acq-1239101619_image+ophys.nwb,2023-01-11 16:33:05.503000+00:00,1238929581,1239101619,0,0,4,276,VISp,512,512,644972,M,P162.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3937.19637
857bbbb8-9085-43cb-ab06-47b5fe3da8ae,4008767279,sub-644972/sub-644972_ses-1238698227-acq-1238864974_image+ophys.nwb,2023-01-10 16:21:53.693000+00:00,1238698227,1238864974,0,2,4,29,VISl,512,512,644972,M,P161.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3937.20052
2310ed94-567d-432c-b67d-4a292e3a5b4c,4008767279,sub-644972/sub-644972_ses-1238698227-acq-1238864977_image+ophys.nwb,2023-01-10 16:21:53.693000+00:00,1238698227,1238864977,0,3,4,24,VISpm,512,512,644972,M,P161.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3937.20052
cb81d636-afde-4dce-9e5e-1bb3d39a1e8f,4008819552,sub-644972/sub-644972_ses-1238455470-acq-1238610268_image+ophys.nwb,2023-01-09 16:25:46.633000+00:00,1238455470,1238610268,0,1,4,289,VISam,512,512,644972,M,P160.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3938.25048
b979fd1c-7b99-43ab-9999-74409138024f,4008819552,sub-644972/sub-644972_ses-1238455470-acq-1238610269_image+ophys.nwb,2023-01-09 16:25:46.633000+00:00,1238455470,1238610269,0,2,4,26,VISl,512,512,644972,M,P160.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3938.25048
7f5ef58a-d60b-483b-a402-fb7dfe643966,4008765509,sub-644972/sub-644972_ses-1238929581-acq-1239101623_image+ophys.nwb,2023-01-11 16:33:05.503000+00:00,1238929581,1239101623,0,2,4,30,VISl,512,512,644972,M,P162.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3937.19637
6d4eab56-383f-4793-8355-cbf6dc972d1d,4008765509,sub-644972/sub-644972_ses-1238929581-acq-1239101620_image+ophys.nwb,2023-01-11 16:33:05.503000+00:00,1238929581,1239101620,0,1,4,17,VISam,512,512,644972,M,P162.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3937.19637
ce8cc706-98e2-4047-9268-30ed2fbad8da,4008765509,sub-644972/sub-644972_ses-1238929581-acq-1239101625_image+ophys.nwb,2023-01-11 16:33:05.503000+00:00,1238929581,1239101625,0,2,4,320,VISl,512,512,644972,M,P162.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3937.19637
8ea98231-2ee7-4ae8-b570-2f0dcd977f26,4008765509,sub-644972/sub-644972_ses-1238929581-acq-1239101617_image+ophys.nwb,2023-01-11 16:33:05.503000+00:00,1238929581,1239101617,0,0,4,14,VISp,512,512,644972,M,P162.0D,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3937.19637
6b6a1bcf-4e2d-493e-978d-a4ea0ad629a0,1079424115,sub-656228/sub-656228_ses-1243569562-acq-1243680859_image+ophys.nwb,2023-01-31 00:14:32.196000+00:00,1243569562,1243680859,0,0,4,40,VISp,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",6,3937.84127
5c85e7ea-306c-4015-8ae6-f11cfaab4f36,1147194447,sub-656228/sub-656228_ses-1243569562-acq-1243680861_image+ophys.nwb,2023-01-31 00:14:32.196000+00:00,1243569562,1243680861,0,0,4,150,VISp,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",64,3937.84127
6ad733d2-3296-4449-9413-e2aae1268856,1110967392,sub-656228/sub-656228_ses-1243569562-acq-1243680865_image+ophys.nwb,2023-01-31 00:14:32.196000+00:00,1243569562,1243680865,0,1,4,150,VISam,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",33,3937.84127
2749e848-b368-4ac5-a750-870664cd6e6b,1079415988,sub-656228/sub-656228_ses-1243569562-acq-1243680862_image+ophys.nwb,2023-01-31 00:14:32.196000+00:00,1243569562,1243680862,0,1,4,50,VISam,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",6,3937.84127
4e30b32e-8d9c-4380-8550-84a7bcecb65f,1075912994,sub-656228/sub-656228_ses-1243569562-acq-1243680866_image+ophys.nwb,2023-01-31 00:14:32.196000+00:00,1243569562,1243680866,0,2,4,40,VISl,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",3,3937.84127
b6d57877-5e67-4fb6-b909-a462c7f7cc14,1075917470,sub-656228/sub-656228_ses-1243805593-acq-1243928616_image+ophys.nwb,2023-01-31 20:56:12.382000+00:00,1243805593,1243928616,0,0,4,40,VISp,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",3,3938.15968
3b4bf847-c392-4c94-80bf-a4711837eed2,1107503059,sub-656228/sub-656228_ses-1243569562-acq-1243680871_image+ophys.nwb,2023-01-31 00:14:32.196000+00:00,1243569562,1243680871,0,3,4,150,VISpm,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",30,3937.84127
fcdf78b0-07c6-4357-95f6-51be47321566,1112124155,sub-656228/sub-656228_ses-1243569562-acq-1243680868_image+ophys.nwb,2023-01-31 00:14:32.196000+00:00,1243569562,1243680868,0,2,4,150,VISl,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",34,3937.84127
82c36f8a-98c9-429e-bb84-a6eff272c2e3,1091120154,sub-656228/sub-656228_ses-1243805593-acq-1243928625_image+ophys.nwb,2023-01-31 20:56:12.382000+00:00,1243805593,1243928625,0,2,4,152,VISl,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",16,3938.15968
26970af8-768a-48ae-92a1-9800baaee3c8,1117984277,sub-656228/sub-656228_ses-1243805593-acq-1243928618_image+ophys.nwb,2023-01-31 20:56:12.382000+00:00,1243805593,1243928618,0,0,4,154,VISp,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",39,3938.15968
19854930-62ec-42d6-a974-33df10191942,1075911123,sub-656228/sub-656228_ses-1243805593-acq-1243928619_image+ophys.nwb,2023-01-31 20:56:12.382000+00:00,1243805593,1243928619,0,1,4,54,VISam,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",3,3938.15968
7b3414e9-0700-4a0a-b7eb-1637f511f42f,1080605282,sub-656228/sub-656228_ses-1243569562-acq-1243680869_image+ophys.nwb,2023-01-31 00:14:32.196000+00:00,1243569562,1243680869,0,3,4,50,VISpm,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",7,3937.84127
833b5932-e1d9-4ea5-8a14-9e5f37b94190,1075906831,sub-656228/sub-656228_ses-1243805593-acq-1243928623_image+ophys.nwb,2023-01-31 20:56:12.382000+00:00,1243805593,1243928623,0,2,4,46,VISl,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",3,3938.15968
734bd68e-f432-4500-a1b7-0967d31be486,1098111819,sub-656228/sub-656228_ses-1243805593-acq-1243928622_image+ophys.nwb,2023-01-31 20:56:12.382000+00:00,1243805593,1243928622,0,1,4,152,VISam,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",22,3938.15968
b6b4a0ca-d899-40a5-8ee6-3d942c82c0dd,1077087827,sub-656228/sub-656228_ses-1244303662-acq-1244660413_image+ophys.nwb,2023-02-02 21:47:44.222000+00:00,1244303662,1244660413,0,0,4,40,VISp,512,512,656228,M,P97.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",4,3938.23866
97cdadac-2ace-4cb7-95fc-cbe86e5a0a11,1106281716,sub-656228/sub-656228_ses-1244303662-acq-1244660420_image+ophys.nwb,2023-02-02 21:47:44.222000+00:00,1244303662,1244660420,0,1,4,150,VISam,512,512,656228,M,P97.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",29,3938.23866
c1823273-424c-4ab2-af2e-51f94eb9682b,1073581692,sub-656228/sub-656228_ses-1244303662-acq-1244660417_image+ophys.nwb,2023-02-02 21:47:44.222000+00:00,1244303662,1244660417,0,1,4,54,VISam,512,512,656228,M,P97.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",1,3938.23866
762400a9-4e45-4e35-8acc-e65bd242b109,1074753486,sub-656228/sub-656228_ses-1243805593-acq-1243928626_image+ophys.nwb,2023-01-31 20:56:12.382000+00:00,1243805593,1243928626,0,3,4,52,VISpm,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",2,3938.15968
b9089b0d-b4ae-4802-ab68-393d06c99996,1095831139,sub-656228/sub-656228_ses-1244303662-acq-1244660429_image+ophys.nwb,2023-02-02 21:47:44.222000+00:00,1244303662,1244660429,0,3,4,152,VISpm,512,512,656228,M,P97.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",20,3938.23866
cbf1cc5c-8080-44ef-b4da-b71937270fe2,1073581692,sub-656228/sub-656228_ses-1244303662-acq-1244660421_image+ophys.nwb,2023-02-02 21:47:44.222000+00:00,1244303662,1244660421,0,2,4,48,VISl,512,512,656228,M,P97.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",1,3938.23866
cdf6259a-ac9e-413d-b877-f4a3503ea5e1,1095768035,sub-656228/sub-656228_ses-1244303662-acq-1244660425_image+ophys.nwb,2023-02-02 21:47:44.222000+00:00,1244303662,1244660425,0,2,4,150,VISl,512,512,656228,M,P97.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",20,3938.23866
