identifier,size,path,session_time,session_id,experiment_id,container_id,group,group_count,imaging_depth,location,fov_height,fov_width,specimen_name,sex,age,genotype,stim_types,n_rois,session_end
f48fb659-e310-47b2-ba8f-b9a226f63e8f,1118000024,sub-656228/sub-656228_ses-1244303662-acq-1244660415_image+ophys.nwb,2023-02-02 21:47:44.222000+00:00,1244303662,1244660415,0,0,4,150,VISp,512,512,656228,M,P97.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",39,3938.23866
00af8db9-9552-434f-a28d-f86705e65bb6,1099355543,sub-656228/sub-656228_ses-1243805593-acq-1243928628_image+ophys.nwb,2023-01-31 20:56:12.382000+00:00,1243805593,1243928628,0,3,4,152,VISpm,512,512,656228,M,P95.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",23,3938.15968
67f9bb8b-9e65-4e59-bccd-b920fa09392d,1077097498,sub-656228/sub-656228_ses-1244303662-acq-1244660427_image+ophys.nwb,2023-02-02 21:47:44.222000+00:00,1244303662,1244660427,0,3,4,50,VISpm,512,512,656228,M,P97.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'fixed_gabors_presentations'}",4,3938.23866
c7fd6217-cc9a-4427-9543-c36e95c1478d,4074081547,sub-656228/sub-656228_ses-1245548523-acq-1245937727_image+ophys.nwb,2023-02-07 21:50:38.477000+00:00,1245548523,1245937727,0,0,4,148,VISp,512,512,656228,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",53,3944.23512
7382bf5e-f2b4-460a-a265-b216ea5e64af,4039034997,sub-656228/sub-656228_ses-1245548523-acq-1245937730_image+ophys.nwb,2023-02-07 21:50:38.477000+00:00,1245548523,1245937730,0,1,4,146,VISam,512,512,656228,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",23,3944.23512
d1cac429-7064-4141-8326-e59866db4cc3,4008848667,sub-656228/sub-656228_ses-1245548523-acq-1245937725_image+ophys.nwb,2023-02-07 21:50:38.477000+00:00,1245548523,1245937725,0,0,4,36,VISp,512,512,656228,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3944.23512
e3dc86b9-143e-4e52-bbbd-9ebee333151b,4008848667,sub-656228/sub-656228_ses-1245548523-acq-1245937728_image+ophys.nwb,2023-02-07 21:50:38.477000+00:00,1245548523,1245937728,0,1,4,46,VISam,512,512,656228,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3944.23512
5d9224c7-59d6-4b2a-a877-9e572fca33a9,4008848667,sub-656228/sub-656228_ses-1245548523-acq-1245937734_image+ophys.nwb,2023-02-07 21:50:38.477000+00:00,1245548523,1245937734,0,3,4,42,VISpm,512,512,656228,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3944.23512
653d552a-15fa-4782-b401-a6bdb8eeb159,4015629183,sub-656228/sub-656228_ses-1246372987-acq-1246487556_image+ophys.nwb,2023-02-10 23:46:45.438000+00:00,1246372987,1246487556,0,0,4,32,VISp,512,512,656228,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",3,3938.78831
09ee7436-114d-4141-9353-82a58a77f8ef,4008851419,sub-656228/sub-656228_ses-1245548523-acq-1245937731_image+ophys.nwb,2023-02-07 21:50:38.477000+00:00,1245548523,1245937731,0,2,4,50,VISl,512,512,656228,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3944.23512
8674c7ee-5dcb-43de-a3f2-baf3cb1f103f,4055363289,sub-656228/sub-656228_ses-1245548523-acq-1245937733_image+ophys.nwb,2023-02-07 21:50:38.477000+00:00,1245548523,1245937733,0,2,4,150,VISl,512,512,656228,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",37,3944.23512
6a79f8d2-36c0-4476-a9f7-a75fe624fd60,4014448551,sub-656228/sub-656228_ses-1246372987-acq-1246487560_image+ophys.nwb,2023-02-10 23:46:45.438000+00:00,1246372987,1246487560,0,1,4,44,VISam,512,512,656228,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",2,3938.78831
26451081-c3bf-4882-81fa-797c91d40426,4063542280,sub-656228/sub-656228_ses-1246372987-acq-1246487558_image+ophys.nwb,2023-02-10 23:46:45.438000+00:00,1246372987,1246487558,0,0,4,148,VISp,512,512,656228,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",44,3938.78831
f3cd78fa-49c7-4395-9e35-ff971f923031,4041315937,sub-656228/sub-656228_ses-1246372987-acq-1246487563_image+ophys.nwb,2023-02-10 23:46:45.438000+00:00,1246372987,1246487563,0,1,4,142,VISam,512,512,656228,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",25,3938.78831
eca0ff03-e78e-4cd4-89c9-3b8cf90c0405,4043728529,sub-656228/sub-656228_ses-1245548523-acq-1245937736_image+ophys.nwb,2023-02-07 21:50:38.477000+00:00,1245548523,1245937736,0,3,4,144,VISpm,512,512,656228,M,P102.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",27,3944.23512
67dc77a6-86bb-43c5-8e43-78384ca31e91,4008791094,sub-656228/sub-656228_ses-1246372987-acq-1246487564_image+ophys.nwb,2023-02-10 23:46:45.438000+00:00,1246372987,1246487564,0,2,4,48,VISl,512,512,656228,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3938.78831
05477637-3f3f-4c8d-baec-b210d8e76fc2,4016786301,sub-656228/sub-656228_ses-1246372987-acq-1246487567_image+ophys.nwb,2023-02-10 23:46:45.438000+00:00,1246372987,1246487567,0,3,4,44,VISpm,512,512,656228,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",4,3938.78831
3e4d836e-cd48-42cf-b6e4-6a1484cba942,4043646100,sub-656228/sub-656228_ses-1246372987-acq-1246487566_image+ophys.nwb,2023-02-10 23:46:45.438000+00:00,1246372987,1246487566,0,2,4,150,VISl,512,512,656228,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",27,3938.78831
7de77504-92c8-43ad-9597-78892a87ea31,4034333477,sub-656228/sub-656228_ses-1246372987-acq-1246487569_image+ophys.nwb,2023-02-10 23:46:45.438000+00:00,1246372987,1246487569,0,3,4,142,VISpm,512,512,656228,M,P105.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",19,3938.78831
2ef1e693-8364-4b4b-b73f-af093de2ae17,4036830861,sub-656228/sub-656228_ses-1247233186-acq-1247385133_image+ophys.nwb,2023-02-14 21:44:00.768000+00:00,1247233186,1247385133,0,1,4,144,VISam,512,512,656228,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",21,3943.08654
16722ef5-c1b3-4551-ad75-e2f74bd9d649,4008967315,sub-656228/sub-656228_ses-1247233186-acq-1247385134_image+ophys.nwb,2023-02-14 21:44:00.768000+00:00,1247233186,1247385134,0,2,4,44,VISl,512,512,656228,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",None,3943.08654
3051e82a-77c2-4819-a240-b57e2b044090,4043804172,sub-656228/sub-656228_ses-1247233186-acq-1247385136_image+ophys.nwb,2023-02-14 21:44:00.768000+00:00,1247233186,1247385136,0,2,4,144,VISl,512,512,656228,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",27,3943.08654
42b35234-d4dd-49cb-85c2-08a201ce826e,4041517083,sub-656228/sub-656228_ses-1247233186-acq-1247385130_image+ophys.nwb,2023-02-14 21:44:00.768000+00:00,1247233186,1247385130,0,0,4,152,VISp,512,512,656228,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",25,3943.08654
9661ce3c-372a-4f00-8db8-a68184fbc607,4014625264,sub-656228/sub-656228_ses-1247233186-acq-1247385137_image+ophys.nwb,2023-02-14 21:44:00.768000+00:00,1247233186,1247385137,0,3,4,46,VISpm,512,512,656228,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",2,3943.08654
aace7ef8-742f-4382-b53d-938e30c25fc9,4014619723,sub-656228/sub-656228_ses-1247233186-acq-1247385131_image+ophys.nwb,2023-02-14 21:44:00.768000+00:00,1247233186,1247385131,0,1,4,50,VISam,512,512,656228,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'movie_flower_rev_fwd_presentations', 'movie_worms_rev_fwd_presentations', 'movie_flower_fwd_rev_presentations', 'spontaneous_presentations', 'rotate_gabors_presentations', 'movie_worms_fwd_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'gratings_presentations', 'movie_flower_fwd_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_worms_fwd_rev_presentations', 'movie_flower_rev_presentations', 'movie_worms_rev_presentations', 'fixed_gabors_presentations', 'movie_touch_of_evil_fwd_rev_presentations'}",2,3943.08654
667eb4f7-88ab-4d19-bfc1-3f9e789f5c20,4043804172,sub-656228/sub-656228_ses-1247233186-acq-1247385136_image+ophys.nwb,2023-02-14 21:44:00.768000+00:00,1247233186,1247385136,0,2,4,144,VISl,512,512,656228,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'gratings_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'rotate_gabors_presentations', 'movie_worms_rev_fwd_presentations', 'spontaneous_presentations', 'movie_flower_fwd_rev_presentations', 'movie_touch_of_evil_fwd_rev_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_flower_rev_presentations', 'fixed_gabors_presentations', 'movie_worms_rev_presentations', 'movie_worms_fwd_presentations', 'movie_flower_rev_fwd_presentations', 'movie_flower_fwd_presentations', 'movie_worms_fwd_rev_presentations'}",27,3943.08654
8f9bd3ef-120d-4f5c-9498-ec79d477d447,4016954448,sub-656228/sub-656228_ses-1247233186-acq-1247385128_image+ophys.nwb,2023-02-14 21:44:00.768000+00:00,1247233186,1247385128,0,0,4,42,VISp,512,512,656228,M,P109.0D,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"{'gratings_presentations', 'movie_touch_of_evil_fwd_presentations', 'movie_touch_of_evil_rev_presentations', 'rotate_gabors_presentations', 'movie_worms_rev_fwd_presentations', 'spontaneous_presentations', 'movie_flower_fwd_rev_presentations', 'movie_touch_of_evil_fwd_rev_presentations', 'movie_touch_of_evil_rev_fwd_presentations', 'movie_flower_rev_presentations', 'fixed_gabors_presentations', 'movie_worms_rev_presentations', 'movie_worms_fwd_presentations', 'movie_flower_rev_fwd_presentations', 'movie_flower_fwd_presentations', 'movie_worms_fwd_rev_presentations'}",4,3943.08654
